,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64
2725,0,0,2,7,13,12,2,0,0,0,10,13,6,12,6,0,0,2,16,4,1,13,8,0,0,0,14,14,15,15,10,0,0,0,0,3,1,12,5,0,0,0,0,0,5,11,0,0,0,0,0,2,14,2,0,0,0,0,0,9,8,0,0,0,9
2726,0,0,4,15,16,5,0,0,0,4,16,10,10,15,0,0,0,10,16,7,4,15,0,0,0,1,4,3,13,9,0,0,0,0,0,9,16,16,4,0,0,0,0,1,0,11,11,0,0,0,2,12,4,13,9,0,0,0,4,16,16,12,1,0,3
2727,0,0,9,12,14,14,12,1,0,0,15,15,12,14,16,6,0,0,3,0,0,10,15,3,0,0,0,0,4,16,6,0,0,0,0,3,15,9,0,0,0,0,2,13,12,0,0,0,0,0,10,14,1,0,0,0,0,0,13,9,0,0,0,0,7
2728,0,0,5,15,14,2,0,0,0,2,15,14,13,15,0,0,0,7,16,2,1,16,5,0,0,8,14,0,0,12,10,0,0,8,13,0,0,8,12,0,0,8,15,0,0,14,10,0,0,2,16,11,10,16,2,0,0,0,8,16,16,6,0,0,0
2729,0,0,0,13,7,0,0,0,0,0,5,13,3,13,2,0,0,0,14,6,4,16,0,0,0,5,16,9,14,16,10,0,0,5,16,15,16,7,2,0,0,0,0,10,11,0,0,0,0,0,0,13,6,0,0,0,0,0,0,16,1,0,0,0,4
2730,0,0,3,16,15,4,0,0,0,0,11,13,10,16,2,0,0,6,16,6,0,12,8,0,0,10,16,3,0,11,10,0,0,10,16,1,0,13,8,0,0,4,16,4,3,15,4,0,0,0,12,11,14,15,0,0,0,0,3,15,16,4,0,0,0
2731,0,0,6,12,16,16,15,3,0,0,14,16,12,14,16,8,0,0,0,0,0,14,16,3,0,0,0,0,3,16,11,0,0,0,0,0,12,16,2,0,0,0,0,6,16,11,0,0,0,0,2,15,14,1,0,0,0,0,6,16,9,0,0,0,7
2732,0,0,10,16,16,16,15,4,0,0,10,12,8,11,16,7,0,0,0,0,1,12,14,1,0,0,0,1,13,13,1,0,0,0,0,13,12,1,0,0,0,0,6,14,3,0,0,0,0,0,10,10,0,0,0,0,0,0,14,2,0,0,0,0,7
2733,0,0,12,16,9,0,0,0,0,6,16,12,15,5,0,0,0,7,16,7,10,8,0,0,0,1,11,4,10,9,0,0,0,0,0,1,16,3,0,0,0,0,0,8,14,1,0,0,0,1,12,16,14,12,6,0,0,1,15,16,16,16,16,3,2
2734,0,0,4,11,13,6,0,0,0,2,16,12,5,12,0,0,0,2,14,0,8,12,0,0,0,0,11,14,13,3,0,0,0,0,14,14,11,0,0,0,0,2,13,1,10,6,0,0,0,0,14,4,7,11,0,0,0,0,2,13,15,5,0,0,8
2735,0,0,8,13,4,0,0,0,0,1,14,10,15,3,0,0,0,2,16,1,4,14,0,0,0,4,16,0,0,12,5,0,0,4,13,0,0,7,9,0,0,4,16,1,0,10,8,0,0,1,15,8,9,15,3,0,0,0,7,15,14,4,0,0,0
2736,0,0,9,14,0,0,0,0,0,4,16,8,0,0,0,0,0,7,14,1,0,0,0,0,0,9,11,0,4,5,1,0,0,9,12,13,16,16,11,0,0,4,16,15,8,11,14,0,0,3,16,11,9,16,6,0,0,0,8,16,16,8,0,0,6
2737,0,1,11,12,15,16,13,1,0,1,15,11,8,10,16,2,0,0,0,0,0,13,10,0,0,0,0,0,11,12,1,0,0,0,0,8,16,2,0,0,0,0,3,16,5,0,0,0,0,0,9,13,0,0,0,0,0,0,14,5,0,0,0,0,7
2738,0,0,2,10,14,2,0,0,0,0,10,13,6,0,0,0,0,0,14,4,0,0,0,0,0,1,16,0,0,0,0,0,0,4,16,16,16,11,0,0,0,5,16,6,5,13,9,0,0,0,15,9,6,13,7,0,0,0,4,14,14,6,0,0,6
2739,0,0,12,16,8,0,0,0,0,7,16,10,16,2,0,0,0,10,12,0,15,7,0,0,0,5,8,0,15,6,0,0,0,0,0,1,16,2,0,0,0,0,0,8,12,0,0,0,0,0,6,16,9,4,2,0,0,0,12,16,16,16,9,0,2
2740,0,0,2,12,7,0,0,0,0,0,11,16,5,0,0,0,0,0,16,9,0,0,0,0,0,0,15,11,4,3,0,0,0,0,16,16,16,16,6,0,0,0,15,13,0,10,14,0,0,0,11,15,8,16,11,0,0,0,1,11,14,11,1,0,6
2741,0,0,5,14,3,0,0,0,0,0,15,15,3,0,0,0,0,2,16,4,0,0,0,0,0,4,16,4,3,1,0,0,0,6,16,9,16,15,3,0,0,4,16,16,9,13,11,0,0,0,14,15,5,16,6,0,0,0,4,14,14,9,0,0,6
2742,0,0,0,8,13,2,0,0,0,0,12,14,9,0,0,0,0,1,15,5,0,0,0,0,0,5,15,0,0,0,0,0,0,3,15,13,16,15,4,0,0,2,16,11,4,8,13,0,0,0,9,12,5,11,12,0,0,0,0,9,14,13,4,0,6
2743,0,3,15,13,0,0,0,0,0,12,14,16,6,0,0,0,0,14,9,10,9,0,0,0,0,2,1,12,8,0,0,0,0,0,0,16,2,0,0,0,0,0,6,15,0,0,0,0,0,1,13,14,12,12,11,0,0,4,16,16,16,15,5,0,2
2744,0,0,0,8,13,16,9,0,0,0,9,12,4,13,8,0,0,1,14,4,10,16,3,0,0,1,15,16,10,14,9,0,0,0,0,0,0,11,7,0,0,0,0,0,3,14,1,0,0,0,0,1,14,6,0,0,0,0,0,11,8,0,0,0,9
2745,0,0,12,16,6,0,0,0,0,7,12,4,14,0,0,0,0,11,14,0,6,4,0,0,0,6,8,0,7,4,0,0,0,0,0,0,10,3,0,0,0,0,0,5,13,0,0,0,0,0,3,14,10,0,0,0,0,0,14,13,12,15,13,1,2
2746,0,0,9,16,16,16,7,0,0,5,16,13,6,2,1,0,0,11,15,14,8,0,0,0,0,6,15,12,16,8,0,0,0,0,0,0,10,15,0,0,0,1,13,3,5,15,0,0,0,3,16,9,15,9,0,0,0,0,8,16,14,1,0,0,5
2747,0,2,14,16,10,1,0,0,0,15,15,8,16,8,0,0,0,9,10,0,13,10,0,0,0,0,1,5,16,3,0,0,0,0,0,13,14,0,0,0,0,0,4,16,5,0,0,0,0,1,14,16,13,8,4,0,0,2,13,16,16,16,16,5,2
2748,0,0,7,16,16,10,1,0,0,0,8,16,16,13,1,0,0,0,6,16,16,12,0,0,0,0,4,16,16,8,0,0,0,0,7,16,16,5,0,0,0,1,14,16,16,3,0,0,0,4,16,16,8,0,0,0,0,2,14,16,14,2,0,0,1
2749,0,0,9,12,16,7,0,0,0,10,11,2,0,16,0,0,0,3,2,0,10,8,0,0,0,0,0,7,15,5,0,0,0,0,0,7,9,14,2,0,0,0,0,0,0,8,10,0,0,0,2,2,4,14,5,0,0,0,14,16,14,2,0,0,3
2750,0,0,2,11,13,11,3,0,0,0,12,11,6,14,13,0,0,3,16,0,10,16,4,0,0,2,16,16,16,13,0,0,0,0,2,4,9,8,0,0,0,0,0,3,15,0,0,0,0,0,0,11,7,0,0,0,0,0,1,14,0,0,0,0,9
2751,0,0,7,15,12,3,0,0,0,0,6,16,16,8,0,0,0,0,7,16,16,7,0,0,0,0,7,16,16,4,0,0,0,0,6,16,16,6,0,0,0,0,2,16,16,9,0,0,0,0,4,16,16,6,0,0,0,0,5,16,10,3,0,0,1
2752,0,0,7,16,16,16,13,2,0,0,8,11,8,11,16,7,0,0,0,0,0,12,14,0,0,0,0,0,6,15,3,0,0,0,0,2,14,7,0,0,0,0,0,9,14,1,0,0,0,0,3,16,4,0,0,0,0,0,9,15,0,0,0,0,7
2753,0,0,6,14,9,0,0,0,0,3,16,9,15,12,3,0,0,1,16,6,16,10,0,0,0,0,6,16,16,6,0,0,0,1,13,10,10,15,1,0,0,3,16,1,0,11,11,0,0,1,15,2,3,14,5,0,0,0,5,15,15,6,0,0,8
2754,0,0,3,8,12,4,0,0,0,5,16,13,9,13,0,0,0,8,13,9,16,13,0,0,0,0,13,16,12,0,0,0,0,3,15,9,16,10,0,0,0,3,11,0,2,13,11,0,0,2,14,2,4,12,12,0,0,0,6,13,13,11,3,0,8
2755,0,0,15,12,7,15,6,0,0,8,16,16,16,14,5,0,0,10,16,5,1,0,0,0,0,8,16,9,1,0,0,0,0,0,5,15,13,0,0,0,0,0,0,5,16,4,0,0,0,0,0,10,15,0,0,0,0,0,15,16,6,0,0,0,5
2756,0,0,5,10,15,11,1,0,0,6,16,8,7,16,5,0,0,6,15,2,8,14,1,0,0,0,11,14,16,3,0,0,0,0,0,13,15,1,0,0,0,0,5,15,15,6,0,0,0,0,11,16,16,7,0,0,0,0,6,13,11,2,0,0,8
2757,0,0,0,9,12,0,0,0,0,0,4,16,11,0,0,0,0,0,12,15,2,1,5,0,0,5,16,8,1,14,13,0,0,10,16,12,15,16,9,0,0,6,14,14,16,14,0,0,0,0,0,3,16,9,0,0,0,0,0,7,16,4,0,0,4
2758,0,1,13,16,16,12,1,0,0,2,16,16,16,15,2,0,0,0,5,12,16,14,0,0,0,0,0,0,10,15,0,0,0,0,0,0,12,12,0,0,0,0,0,3,16,9,0,0,0,1,8,13,15,2,0,0,0,2,13,16,6,0,0,0,9
2759,0,2,12,15,16,12,1,0,0,0,8,16,6,14,2,0,0,0,14,11,0,0,0,0,0,1,15,6,0,0,0,0,0,0,8,14,4,0,0,0,0,0,0,8,15,0,0,0,0,0,2,10,16,2,0,0,0,0,12,16,6,0,0,0,5
2760,0,0,3,15,10,0,0,0,0,0,9,16,6,0,0,0,0,2,16,13,3,8,1,0,0,11,16,16,16,16,10,0,0,3,12,11,16,15,2,0,0,0,0,4,16,9,0,0,0,0,0,11,16,3,0,0,0,0,2,15,16,0,0,0,4
2761,0,0,4,16,16,4,0,0,0,0,10,16,16,13,0,0,0,0,3,13,11,16,2,0,0,0,0,0,0,13,8,0,0,0,0,0,0,11,9,0,0,0,0,0,0,13,9,0,0,0,0,0,8,16,5,0,0,0,3,16,16,11,0,0,9
2762,0,0,2,13,12,1,0,0,0,0,10,14,9,12,0,0,0,1,15,1,0,11,1,0,0,4,13,0,0,10,5,0,0,3,10,0,0,11,8,0,0,2,10,0,3,16,5,0,0,0,11,13,16,8,0,0,0,0,3,13,8,0,0,0,0
2763,0,2,16,16,12,12,11,0,0,0,3,9,13,16,14,2,0,0,0,1,13,16,4,0,0,0,0,14,15,3,0,0,0,0,0,9,16,6,0,0,0,0,0,1,16,12,0,0,0,0,3,9,16,10,0,0,0,4,16,16,7,0,0,0,3
2764,0,0,10,16,2,0,0,0,0,0,11,15,0,0,0,0,0,3,16,7,0,0,0,0,0,10,16,5,7,12,5,0,0,5,16,16,16,15,3,0,0,0,4,16,15,3,0,0,0,0,7,16,3,0,0,0,0,0,8,15,2,0,0,0,4
2765,0,1,9,14,5,0,0,0,0,7,9,7,11,8,4,0,0,4,9,5,14,7,2,0,0,0,11,14,4,0,0,0,0,0,10,15,5,0,0,0,0,2,14,2,15,1,0,0,0,4,13,2,15,2,0,0,0,0,12,16,7,0,0,0,8
2766,0,0,4,14,8,0,0,0,0,0,14,12,15,9,0,0,0,0,14,10,15,9,1,0,0,0,4,16,11,0,0,0,0,0,9,16,12,0,0,0,0,0,12,12,16,1,0,0,0,1,15,14,16,1,0,0,0,0,7,16,8,0,0,0,8
2767,0,0,7,16,15,3,0,0,0,0,14,16,16,13,0,0,0,0,9,16,16,16,3,0,0,0,0,6,9,16,9,0,0,0,0,0,0,16,11,0,0,0,0,0,6,16,8,0,0,0,0,4,14,16,2,0,0,0,8,16,15,7,0,0,9
2768,0,0,1,8,12,1,0,0,0,0,4,15,16,12,0,0,0,0,0,10,16,15,0,0,0,0,5,16,16,11,0,0,0,0,7,16,16,13,0,0,0,0,4,16,16,11,0,0,0,0,0,16,16,9,0,0,0,0,1,11,12,10,5,0,1
2769,0,0,6,16,13,11,5,0,0,0,1,8,10,16,15,0,0,0,0,0,1,14,13,0,0,0,0,0,7,16,5,0,0,3,4,1,12,16,0,0,0,12,16,16,16,13,2,0,0,0,3,14,15,0,0,0,0,0,6,16,7,0,0,0,7
2770,0,0,5,12,15,14,10,3,0,0,4,7,4,5,14,3,0,0,0,0,0,9,11,0,0,0,0,0,4,16,4,0,0,2,8,9,16,10,0,0,0,3,12,16,9,0,0,0,0,0,5,14,0,0,0,0,0,0,6,9,0,0,0,0,7
2771,0,0,8,15,11,3,0,0,0,4,15,8,16,16,6,0,0,7,13,4,15,11,1,0,0,0,14,14,10,1,0,0,0,0,8,16,6,0,0,0,0,0,11,13,16,3,0,0,0,0,16,6,16,4,0,0,0,0,11,16,13,2,0,0,8
2772,0,0,0,12,16,0,0,0,0,0,3,16,13,0,0,0,0,1,11,15,1,2,6,0,0,6,16,6,1,13,13,0,0,5,16,14,12,16,5,0,0,0,7,14,16,7,0,0,0,0,0,11,13,0,0,0,0,0,0,15,8,0,0,0,4
2773,0,0,2,15,11,10,16,2,0,0,10,16,16,16,9,0,0,2,16,11,5,2,0,0,0,12,15,4,2,0,0,0,0,5,16,16,15,5,0,0,0,0,2,7,16,11,0,0,0,0,0,3,16,10,0,0,0,0,4,15,12,2,0,0,5
2774,0,0,10,15,9,12,5,0,0,8,16,14,16,16,5,0,0,12,14,3,0,0,0,0,0,3,15,16,9,0,0,0,0,0,0,8,16,3,0,0,0,0,0,3,16,5,0,0,0,0,1,10,15,3,0,0,0,0,10,16,4,0,0,0,5
2775,0,0,6,8,11,15,0,0,0,0,15,16,16,10,0,0,0,0,15,12,4,0,0,0,0,0,7,15,3,0,0,0,0,0,0,7,12,0,0,0,0,0,0,4,15,0,0,0,0,0,0,11,11,0,0,0,0,0,10,16,6,0,0,0,5
2776,0,0,6,11,0,0,0,0,0,0,13,7,0,5,16,2,0,1,16,7,11,16,9,0,0,0,6,12,16,11,0,0,0,0,0,7,14,2,0,0,0,0,0,14,8,0,0,0,0,0,6,16,2,0,0,0,0,0,9,13,0,0,0,0,4
2777,0,0,9,4,10,15,7,0,0,3,16,16,16,12,3,0,0,7,16,9,2,0,0,0,0,10,16,3,0,0,0,0,0,5,15,15,2,0,0,0,0,0,2,12,12,0,0,0,0,0,5,12,11,0,0,0,0,0,9,16,4,0,0,0,5
2778,0,0,9,16,11,1,0,0,0,1,16,9,12,13,7,0,0,2,16,5,13,11,6,0,0,0,9,16,12,0,0,0,0,0,5,16,6,0,0,0,0,0,13,15,10,0,0,0,0,0,16,16,8,0,0,0,0,0,11,15,1,0,0,0,8
2779,0,0,2,7,12,16,11,0,0,0,10,15,16,16,16,0,0,0,0,10,16,16,12,0,0,0,0,4,16,16,4,0,0,0,0,5,16,15,4,0,0,0,0,10,16,12,0,0,0,0,2,15,16,3,0,0,0,0,1,13,14,1,0,0,1
2780,0,0,0,11,2,0,0,0,0,0,4,16,0,0,0,0,0,0,11,7,0,2,0,0,0,3,15,2,7,15,9,0,0,9,16,16,16,15,3,0,0,6,8,6,16,8,0,0,0,0,0,8,10,0,0,0,0,0,0,15,5,0,0,0,4
2781,0,0,6,12,16,15,1,0,0,0,0,4,6,16,3,0,0,0,0,0,6,16,2,0,0,0,2,5,12,15,4,0,0,1,11,15,16,12,4,0,0,0,0,8,12,0,0,0,0,0,0,16,6,0,0,0,0,0,5,13,0,0,0,0,7
2782,0,0,7,12,15,15,2,0,0,3,16,12,8,16,5,0,0,0,0,0,6,16,0,0,0,0,0,0,14,15,6,0,0,0,1,15,16,16,9,0,0,0,0,13,10,2,0,0,0,0,2,16,3,0,0,0,0,0,10,15,0,0,0,0,7
2783,0,0,0,10,16,5,0,0,0,0,2,16,13,2,0,0,0,0,7,16,4,0,0,0,0,0,8,16,1,0,0,0,0,0,11,16,10,1,0,0,0,0,13,16,16,13,4,0,0,0,7,16,7,15,14,0,0,0,0,9,16,16,12,0,6
2784,0,0,8,16,6,0,0,0,0,3,15,13,1,0,0,0,0,8,16,4,0,2,1,0,0,9,16,8,10,16,11,0,0,1,13,16,16,15,5,0,0,0,4,16,16,3,0,0,0,0,8,16,10,0,0,0,0,0,7,16,10,0,0,0,4
2785,0,0,0,9,14,4,0,0,0,10,14,16,16,6,0,0,0,3,9,16,16,2,0,0,0,0,0,16,10,0,0,0,0,0,0,14,9,0,0,0,0,0,2,16,9,0,0,0,0,0,1,16,12,0,0,0,0,0,0,7,15,1,0,0,1
2786,0,0,1,15,0,0,0,0,0,0,7,16,0,0,0,0,0,0,10,11,0,0,0,0,0,0,14,10,0,0,0,0,0,0,16,13,12,9,1,0,0,1,16,15,12,15,11,0,0,0,9,14,4,13,10,0,0,0,0,11,16,14,2,0,6
2787,0,0,7,14,16,12,0,0,0,0,15,11,15,15,0,0,0,0,0,1,16,10,0,0,0,0,7,13,16,14,10,0,0,0,12,16,15,12,4,0,0,0,5,16,6,0,0,0,0,0,7,16,2,0,0,0,0,0,10,14,0,0,0,0,7
2788,0,0,7,9,13,14,4,0,0,0,9,7,6,16,8,0,0,0,0,1,13,10,0,0,0,0,0,14,14,1,0,0,0,0,0,10,16,4,0,0,0,0,0,2,11,14,0,0,0,1,10,9,8,16,3,0,0,1,9,13,12,8,0,0,3
2789,0,0,5,12,0,0,0,0,0,0,11,12,0,0,0,0,0,0,14,10,0,0,0,0,0,0,14,14,7,1,0,0,0,3,16,16,16,14,1,0,0,5,16,16,10,15,5,0,0,0,13,16,11,15,11,0,0,0,4,12,14,14,3,0,6
2790,0,0,4,12,12,15,7,0,0,0,7,12,12,15,9,0,0,0,0,0,1,13,5,0,0,0,3,8,10,16,1,0,0,0,8,16,16,16,5,0,0,0,0,6,12,1,0,0,0,0,0,14,5,0,0,0,0,0,3,15,0,0,0,0,7
2791,0,0,12,16,14,2,0,0,0,7,11,2,7,12,0,0,0,11,15,12,14,11,0,0,0,2,8,8,13,12,0,0,0,0,0,0,7,14,0,0,0,0,0,0,1,14,5,0,0,0,12,12,5,10,12,0,0,0,8,8,12,16,6,0,9
2792,0,0,0,8,12,11,0,0,0,0,7,16,16,8,0,0,0,0,7,16,16,9,0,0,0,0,8,16,16,6,0,0,0,0,5,16,16,8,0,0,0,0,9,16,16,8,0,0,0,0,5,16,16,11,0,0,0,0,0,12,12,5,0,0,1
2793,0,2,11,16,5,0,0,0,0,11,16,16,9,0,0,0,0,2,6,16,9,0,0,0,0,0,8,16,5,0,0,0,0,0,14,11,0,0,0,0,0,6,16,5,0,0,2,0,0,6,16,14,13,15,12,0,0,0,15,16,13,11,3,0,2
2794,0,0,3,9,15,8,0,0,0,1,15,16,16,7,0,0,0,0,5,16,16,10,4,0,0,0,3,16,16,16,9,0,0,0,0,15,14,4,0,0,0,0,0,13,5,0,0,0,0,0,1,15,3,0,0,0,0,0,4,13,0,0,0,0,7
2795,0,0,4,15,16,7,0,0,0,0,13,12,16,9,0,0,0,0,2,1,16,7,0,0,0,0,0,5,15,3,0,0,0,0,0,14,10,0,0,0,0,0,6,16,2,0,0,0,0,0,9,16,11,7,0,0,0,0,5,16,16,10,0,0,2
2796,0,0,4,13,11,2,0,0,0,0,2,13,16,7,0,0,0,0,0,7,16,15,0,0,0,0,0,3,16,15,4,0,0,0,0,7,16,16,1,0,0,0,0,10,16,14,0,0,0,0,1,13,15,4,0,0,0,0,8,16,14,0,0,0,1
2797,0,0,4,14,16,10,0,0,0,0,3,8,14,15,2,0,0,0,0,0,10,16,5,0,0,0,6,11,15,16,7,0,0,0,7,14,16,13,7,0,0,0,0,12,12,0,0,0,0,0,4,16,6,0,0,0,0,0,5,14,3,0,0,0,7
2798,0,0,4,14,3,0,0,0,0,0,12,11,0,0,0,0,0,1,16,4,0,0,0,0,0,0,16,0,0,0,0,0,0,4,16,9,12,10,2,0,0,6,16,9,8,14,9,0,0,0,13,7,4,16,9,0,0,0,3,15,16,8,0,0,6
2799,0,0,0,11,16,14,3,0,0,0,8,16,16,16,6,0,0,1,16,6,0,0,0,0,0,5,16,8,7,1,0,0,0,3,16,16,16,11,0,0,0,0,1,5,10,16,2,0,0,0,0,7,12,14,0,0,0,0,0,13,15,3,0,0,5
2800,0,0,8,15,16,8,0,0,0,0,16,13,14,16,4,0,0,5,14,1,2,16,6,0,0,7,12,0,0,12,5,0,0,4,16,1,0,11,8,0,0,1,16,9,4,13,6,0,0,1,16,16,16,11,0,0,0,0,7,15,16,2,0,0,0
2801,0,0,0,12,12,0,0,0,0,0,2,16,10,0,0,0,0,0,9,16,6,0,0,0,0,3,16,11,3,12,2,0,0,12,16,16,16,16,7,0,0,3,8,13,16,13,1,0,0,0,0,9,16,9,0,0,0,0,0,11,16,5,0,0,4
2802,0,0,0,10,6,0,0,0,0,0,7,16,16,4,0,0,0,0,12,16,16,3,0,0,0,0,13,16,16,3,0,0,0,2,15,16,16,2,0,0,0,0,12,16,16,5,0,0,0,0,4,16,16,14,1,0,0,0,0,6,12,9,1,0,1
2803,0,0,4,15,7,0,0,0,0,3,16,11,2,0,0,0,0,11,11,0,8,11,1,0,0,7,14,11,15,2,0,0,0,1,13,16,4,0,0,0,0,0,8,16,8,0,0,0,0,0,8,16,16,2,0,0,0,0,2,12,15,5,0,0,8
2804,0,0,8,13,9,0,0,0,0,5,16,13,12,2,0,0,0,8,13,2,7,10,2,0,0,4,15,15,16,9,0,0,0,1,14,16,0,0,0,0,0,0,16,14,5,0,0,0,0,2,13,10,12,0,0,0,0,0,9,16,8,0,0,0,8
2805,0,0,3,11,16,16,13,0,0,0,15,16,13,11,5,0,0,3,16,8,1,0,0,0,0,5,16,11,4,0,0,0,0,1,8,15,16,3,0,0,0,0,0,5,16,5,0,0,0,0,1,10,16,2,0,0,0,0,5,11,7,0,0,0,5
2806,0,0,3,15,12,12,6,0,0,0,13,13,13,16,12,0,0,5,11,0,0,0,1,0,0,5,16,15,7,0,0,0,0,0,9,14,16,0,0,0,0,0,0,1,15,2,0,0,0,0,1,12,11,0,0,0,0,0,3,14,1,0,0,0,5
2807,0,0,5,12,9,1,0,0,0,4,16,9,11,6,1,0,0,1,15,4,1,12,4,0,0,0,6,6,13,14,0,0,0,0,3,16,16,4,0,0,0,0,7,16,16,1,0,0,0,0,10,16,16,7,0,0,0,0,8,12,12,4,0,0,8
2808,0,0,0,2,13,11,0,0,0,0,4,11,16,16,6,0,0,2,15,16,16,14,0,0,0,0,3,10,16,12,0,0,0,0,0,12,16,10,0,0,0,0,0,6,16,8,0,0,0,0,0,4,16,13,0,0,0,0,0,3,14,15,0,0,1
2809,0,0,4,13,11,0,0,0,0,0,1,13,16,7,0,0,0,0,0,0,14,9,0,0,0,0,1,6,16,14,5,0,0,1,13,16,16,10,3,0,0,2,8,13,10,0,0,0,0,0,1,16,2,0,0,0,0,0,4,13,1,0,0,0,7
2810,0,0,7,16,16,16,2,0,0,0,14,14,9,16,2,0,0,2,16,6,0,9,7,0,0,4,16,1,0,8,8,0,0,6,16,0,0,12,8,0,0,5,16,4,2,16,5,0,0,0,15,16,16,13,0,0,0,0,8,13,10,2,0,0,0
2811,0,0,13,16,7,0,0,0,0,2,16,16,15,0,0,0,0,0,4,14,16,0,0,0,0,0,0,12,13,0,0,0,0,0,0,15,12,0,0,0,0,0,11,16,1,1,1,0,0,0,16,16,16,16,6,0,0,0,13,16,16,12,0,0,2
2812,0,0,4,15,16,16,10,0,0,0,13,15,12,14,14,0,0,0,14,7,0,0,0,0,0,0,16,16,12,8,0,0,0,0,2,7,10,16,4,0,0,0,0,0,2,16,3,0,0,0,1,9,12,13,0,0,0,0,2,16,11,3,0,0,5
2813,0,0,3,14,16,16,6,0,0,0,8,16,16,16,9,0,0,0,0,0,7,16,6,0,0,0,0,0,12,15,1,0,0,0,2,13,16,16,7,0,0,0,2,16,16,14,2,0,0,0,6,16,9,0,0,0,0,0,7,14,2,0,0,0,7
2814,0,0,0,1,15,10,0,0,0,0,0,9,16,4,0,0,0,0,1,15,12,0,0,0,0,0,9,16,3,0,0,0,0,1,15,10,0,15,11,0,0,8,16,16,16,16,8,0,0,0,4,8,16,12,0,0,0,0,0,4,16,7,0,0,4
2815,0,1,11,16,16,13,2,0,0,6,16,16,8,13,8,0,0,0,10,16,14,15,8,0,0,0,0,7,12,14,5,0,0,0,0,0,0,8,4,0,0,0,0,0,0,11,4,0,0,0,8,8,9,15,4,0,0,2,13,16,16,9,1,0,9
2816,0,0,0,8,12,15,6,0,0,0,8,16,6,5,14,0,0,0,14,15,12,16,13,0,0,0,3,6,7,15,8,0,0,0,0,0,1,15,2,0,0,0,0,0,10,9,0,0,0,0,0,4,13,1,0,0,0,0,0,11,2,0,0,0,9
2817,0,0,8,13,16,14,0,0,0,3,16,10,16,13,0,0,0,0,2,11,16,6,0,0,0,0,2,16,15,8,0,0,0,0,1,13,16,16,7,0,0,0,0,1,8,16,7,0,0,0,5,16,16,11,0,0,0,0,9,14,5,0,0,0,3
2818,0,0,1,7,14,15,2,0,0,2,12,14,8,14,7,0,0,3,14,13,5,14,5,0,0,0,5,15,16,15,2,0,0,0,0,10,16,10,0,0,0,0,2,14,14,12,0,0,0,0,4,16,14,12,0,0,0,0,0,12,13,6,0,0,8
2819,0,0,8,12,14,3,0,0,0,10,16,14,15,13,0,0,0,7,5,0,9,15,0,0,0,0,0,0,12,11,0,0,0,0,0,0,9,16,2,0,0,0,0,0,0,14,9,0,0,0,11,12,14,16,5,0,0,0,8,14,9,4,0,0,3
2820,0,0,2,14,5,0,0,0,0,0,10,13,4,0,0,0,0,0,12,9,0,0,0,0,0,0,12,8,0,0,0,0,0,0,12,14,16,15,3,0,0,0,13,14,6,9,10,0,0,0,13,12,7,14,8,0,0,0,2,15,15,10,1,0,6
2821,0,0,4,16,5,0,0,0,0,0,9,16,2,0,0,0,0,0,11,13,0,0,0,0,0,0,11,12,0,0,0,0,0,0,15,15,13,12,5,0,0,0,13,16,15,11,15,2,0,0,12,16,9,14,15,2,0,0,5,15,16,13,2,0,6
2822,0,2,11,14,4,0,0,0,0,0,16,13,16,4,0,0,0,0,0,3,16,3,0,0,0,0,0,11,12,0,0,0,0,0,4,16,5,0,0,0,0,1,15,12,0,0,0,0,0,5,16,10,8,11,2,0,0,2,14,16,13,9,5,0,2
2823,0,0,7,15,13,3,0,0,0,0,16,8,9,13,0,0,0,3,13,0,1,13,3,0,0,7,14,4,0,5,8,0,0,8,16,8,0,10,8,0,0,7,16,9,0,15,3,0,0,2,16,16,11,14,1,0,0,0,5,15,15,3,0,0,0
2824,0,0,4,15,10,2,0,0,0,0,3,16,15,4,0,0,0,0,6,16,16,2,0,0,0,0,7,16,11,0,0,0,0,0,9,16,7,0,0,0,0,0,12,16,4,0,0,0,0,0,9,16,4,0,0,0,0,0,4,15,8,0,0,0,1
2825,0,0,1,12,15,2,0,0,0,0,11,13,8,10,0,0,0,4,16,13,1,10,0,0,0,8,15,3,0,6,3,0,0,8,12,0,0,8,5,0,0,2,16,8,0,8,8,0,0,0,10,11,7,15,4,0,0,0,0,13,15,6,0,0,0
2826,0,0,7,15,14,3,0,0,0,4,16,13,14,13,0,0,0,8,16,5,0,12,4,0,0,8,16,8,0,8,8,0,0,8,16,5,0,9,8,0,0,5,16,10,7,16,3,0,0,0,13,16,16,7,0,0,0,0,6,15,11,1,0,0,0
2827,0,0,0,13,14,0,0,0,0,0,8,15,3,5,3,0,0,2,16,8,1,16,10,0,0,11,16,8,10,16,6,0,0,5,16,16,16,16,6,0,0,0,0,9,15,0,0,0,0,0,0,12,10,0,0,0,0,0,0,16,2,0,0,0,4
2828,0,1,4,8,14,16,6,0,0,11,16,16,16,13,3,0,0,9,16,5,2,0,0,0,0,3,16,11,3,0,0,0,0,0,6,16,16,5,0,0,0,0,0,2,16,8,0,0,0,0,0,12,16,3,0,0,0,0,0,12,11,0,0,0,5
